"day","month","year","acc_temp","test_temp","rep","conc","obs","count","size_adult","size_offspring","time_brood","brood_number","date_manual","date","test"
26,8,2019,20,15,2,9,"n",6,NA,NA,7,2,2019-08-26,2019-08-26,"20 15 2 9"
26,8,2019,25,15,1,6,"n",1,NA,NA,4,2,2019-08-26,2019-08-26,"25 15 1 6"
26,8,2019,15,15,1,60,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"15 15 1 60"
26,8,2019,25,25,3,60,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"25 25 3 60"
26,8,2019,15,15,1,0,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"15 15 1 0"
26,8,2019,25,25,3,0,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"25 25 3 0"
26,8,2019,15,15,1,6,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"15 15 1 6"
26,8,2019,25,25,3,6,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"25 25 3 6"
26,8,2019,15,15,1,9,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"15 15 1 9"
26,8,2019,25,25,3,9,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"25 25 3 9"
26,8,2019,15,15,1,13,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"15 15 1 13"
26,8,2019,25,25,3,13,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"25 25 3 13"
26,8,2019,15,15,1,20,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"15 15 1 20"
26,8,2019,25,25,3,20,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"25 25 3 20"
26,8,2019,15,15,1,30,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"15 15 1 30"
26,8,2019,25,25,3,30,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"25 25 3 30"
26,8,2019,15,15,1,45,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"15 15 1 45"
26,8,2019,25,25,3,45,"f",NA,NA,NA,NA,NA,2019-08-26,2019-08-26,"25 25 3 45"
27,8,2019,20,25,4,13,"n",3,NA,NA,4,3,2019-08-27,2019-08-27,"20 25 4 13"
27,8,2019,25,25,3,9,"n",1,NA,NA,9,3,2019-08-27,2019-08-27,"25 25 3 9"
27,8,2019,20,25,4,20,"n",1,NA,NA,3,2,2019-08-27,2019-08-27,"20 25 4 20"
27,8,2019,20,15,4,6,"n",5,NA,NA,7,2,2019-08-27,2019-08-27,"20 15 4 6"
27,8,2019,20,15,4,9,"n",6,NA,NA,7,2,2019-08-27,2019-08-27,"20 15 4 9"
27,8,2019,25,15,4,6,"d",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"25 15 4 6"
27,8,2019,25,15,4,9,"n",6,NA,NA,29,1,2019-08-27,2019-08-27,"25 15 4 9"
27,8,2019,15,15,2,60,"f",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"15 15 2 60"
27,8,2019,15,15,2,0,"f",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"15 15 2 0"
27,8,2019,15,15,2,6,"f",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"15 15 2 6"
27,8,2019,15,15,2,9,"f",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"15 15 2 9"
27,8,2019,15,15,2,13,"f",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"15 15 2 13"
27,8,2019,15,15,2,20,"f",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"15 15 2 20"
27,8,2019,15,15,2,30,"f",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"15 15 2 30"
27,8,2019,15,15,2,45,"f",NA,NA,NA,NA,NA,2019-08-27,2019-08-27,"15 15 2 45"
28,8,2019,20,15,4,60,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"20 15 4 60"
28,8,2019,15,15,3,60,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"15 15 3 60"
28,8,2019,25,15,2,60,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 2 60"
28,8,2019,25,15,4,60,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 4 60"
28,8,2019,25,25,4,60,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 25 4 60"
28,8,2019,25,25,4,9,"n",3,NA,NA,11,2,2019-08-28,2019-08-28,"25 25 4 9"
28,8,2019,25,25,4,13,"n",3,NA,NA,11,4,2019-08-28,2019-08-28,"25 25 4 13"
28,8,2019,15,15,3,0,"n",2,NA,NA,8,2,2019-08-28,2019-08-28,"15 15 3 0"
28,8,2019,20,15,4,0,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"20 15 4 0"
28,8,2019,15,15,3,0,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"15 15 3 0"
28,8,2019,25,15,2,0,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 2 0"
28,8,2019,25,15,4,0,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 4 0"
28,8,2019,25,25,4,0,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 25 4 0"
28,8,2019,20,15,4,6,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"20 15 4 6"
28,8,2019,15,15,3,6,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"15 15 3 6"
28,8,2019,25,15,2,6,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 2 6"
28,8,2019,25,15,4,6,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 4 6"
28,8,2019,25,25,4,6,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 25 4 6"
28,8,2019,20,15,4,9,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"20 15 4 9"
28,8,2019,15,15,3,9,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"15 15 3 9"
28,8,2019,25,15,2,9,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 2 9"
28,8,2019,25,15,4,9,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 4 9"
28,8,2019,25,25,4,9,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 25 4 9"
28,8,2019,20,15,4,13,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"20 15 4 13"
28,8,2019,15,15,3,13,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"15 15 3 13"
28,8,2019,25,15,2,13,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 2 13"
28,8,2019,25,15,4,13,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 4 13"
28,8,2019,25,25,4,13,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 25 4 13"
28,8,2019,20,15,4,20,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"20 15 4 20"
28,8,2019,15,15,3,20,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"15 15 3 20"
28,8,2019,25,15,2,20,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 2 20"
28,8,2019,25,15,4,20,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 4 20"
28,8,2019,25,25,4,20,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 25 4 20"
28,8,2019,20,15,4,30,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"20 15 4 30"
28,8,2019,15,15,3,30,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"15 15 3 30"
28,8,2019,25,15,2,30,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 2 30"
28,8,2019,25,15,4,30,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 4 30"
28,8,2019,25,25,4,30,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 25 4 30"
28,8,2019,20,15,4,45,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"20 15 4 45"
28,8,2019,15,15,3,45,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"15 15 3 45"
28,8,2019,25,15,2,45,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 2 45"
28,8,2019,25,15,4,45,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 15 4 45"
28,8,2019,25,25,4,45,"f",NA,NA,NA,NA,NA,2019-08-28,2019-08-28,"25 25 4 45"
29,8,2019,25,20,5,6,"n",4,NA,NA,4,3,2019-08-29,2019-08-29,"25 20 5 6"
29,8,2019,15,25,5,0,"n",5,NA,NA,4,6,2019-08-29,2019-08-29,"15 25 5 0"
29,8,2019,15,25,5,60,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"15 25 5 60"
29,8,2019,15,15,4,0,"n",4,NA,NA,5,2,2019-08-29,2019-08-29,"15 15 4 0"
29,8,2019,25,15,3,60,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"25 15 3 60"
29,8,2019,15,25,5,0,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"15 25 5 0"
29,8,2019,25,15,3,0,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"25 15 3 0"
29,8,2019,15,25,5,6,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"15 25 5 6"
29,8,2019,25,15,3,6,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"25 15 3 6"
29,8,2019,15,25,5,9,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"15 25 5 9"
29,8,2019,25,15,3,9,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"25 15 3 9"
29,8,2019,15,25,5,13,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"15 25 5 13"
29,8,2019,25,15,3,13,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"25 15 3 13"
29,8,2019,15,25,5,20,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"15 25 5 20"
29,8,2019,25,15,3,20,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"25 15 3 20"
29,8,2019,15,25,5,30,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"15 25 5 30"
29,8,2019,25,15,3,30,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"25 15 3 30"
29,8,2019,15,25,5,45,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"15 25 5 45"
29,8,2019,25,15,3,45,"f",NA,NA,NA,NA,NA,2019-08-29,2019-08-29,"25 15 3 45"
30,8,2019,25,15,1,13,"n",3,NA,NA,6,2,2019-08-30,2019-08-30,"25 15 1 13"
30,8,2019,25,15,1,45,"n",3,NA,NA,39,1,2019-08-30,2019-08-30,"25 15 1 45"
30,8,2019,20,15,3,6,"n",8,NA,NA,16,2,2019-08-30,2019-08-30,"20 15 3 6"
30,8,2019,20,15,2,60,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 2 60"
30,8,2019,15,15,4,60,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"15 15 4 60"
30,8,2019,20,15,3,60,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 3 60"
30,8,2019,25,15,1,60,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"25 15 1 60"
30,8,2019,20,15,2,0,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 2 0"
30,8,2019,15,15,4,0,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"15 15 4 0"
30,8,2019,20,15,3,0,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 3 0"
30,8,2019,25,15,1,0,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"25 15 1 0"
30,8,2019,20,15,2,6,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 2 6"
30,8,2019,15,15,4,6,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"15 15 4 6"
30,8,2019,20,15,3,6,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 3 6"
30,8,2019,25,15,1,6,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"25 15 1 6"
30,8,2019,20,15,2,9,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 2 9"
30,8,2019,15,15,4,9,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"15 15 4 9"
30,8,2019,20,15,3,9,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 3 9"
30,8,2019,25,15,1,9,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"25 15 1 9"
30,8,2019,20,15,2,13,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 2 13"
30,8,2019,15,15,4,13,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"15 15 4 13"
30,8,2019,20,15,3,13,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 3 13"
30,8,2019,25,15,1,13,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"25 15 1 13"
30,8,2019,20,15,2,20,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 2 20"
30,8,2019,15,15,4,20,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"15 15 4 20"
30,8,2019,20,15,3,20,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 3 20"
30,8,2019,25,15,1,20,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"25 15 1 20"
30,8,2019,20,15,2,30,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 2 30"
30,8,2019,15,15,4,30,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"15 15 4 30"
30,8,2019,20,15,3,30,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 3 30"
30,8,2019,25,15,1,30,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"25 15 1 30"
30,8,2019,20,15,2,45,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 2 45"
30,8,2019,15,15,4,45,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"15 15 4 45"
30,8,2019,20,15,3,45,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"20 15 3 45"
30,8,2019,25,15,1,45,"f",NA,NA,NA,NA,NA,2019-08-30,2019-08-30,"25 15 1 45"
31,8,2019,20,20,3,6,"n",4,NA,NA,24,2,2019-08-31,2019-08-31,"20 20 3 6"
8,8,2019,20,15,1,0,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"20 15 1 0"
8,8,2019,20,15,1,9,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"20 15 1 9"
8,8,2019,20,25,1,9,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"20 25 1 9"
8,8,2019,20,25,1,13,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"20 25 1 13"
8,8,2019,20,15,1,20,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"20 15 1 20"
8,8,2019,15,20,1,20,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"15 20 1 20"
9,8,2019,15,20,1,20,"n",0,NA,NA,31,1,2019-08-09,2019-08-09,"15 20 1 20"
8,8,2019,20,15,1,30,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"20 15 1 30"
8,8,2019,20,25,1,30,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"20 25 1 30"
8,8,2019,15,20,1,30,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"15 20 1 30"
9,8,2019,15,20,1,30,"n",0,NA,NA,31,1,2019-08-09,2019-08-09,"15 20 1 30"
4,8,2019,20,20,1,45,"n",0,NA,NA,26,1,2019-08-04,2019-08-04,"20 20 1 45"
8,8,2019,20,15,1,45,"n",0,NA,NA,30,1,2019-08-08,2019-08-08,"20 15 1 45"
26,8,2019,15,15,1,9,"n",0,NA,NA,47,1,2019-08-26,2019-08-26,"15 15 1 9"
26,8,2019,15,15,1,20,"n",0,NA,NA,47,1,2019-08-26,2019-08-26,"15 15 1 20"
26,8,2019,15,15,1,45,"n",0,NA,NA,47,1,2019-08-26,2019-08-26,"15 15 1 45"
30,8,2019,20,15,2,60,"n",0,NA,NA,50,1,2019-08-30,2019-08-30,"20 15 2 60"
30,8,2019,20,15,2,0,"n",0,NA,NA,50,1,2019-08-30,2019-08-30,"20 15 2 0"
30,8,2019,20,15,2,6,"n",0,NA,NA,50,1,2019-08-30,2019-08-30,"20 15 2 6"
10,8,2019,20,25,2,13,"n",0,NA,NA,30,1,2019-08-10,2019-08-10,"20 25 2 13"
10,8,2019,20,25,2,20,"n",0,NA,NA,30,1,2019-08-10,2019-08-10,"20 25 2 20"
30,8,2019,20,15,2,30,"n",0,NA,NA,50,1,2019-08-30,2019-08-30,"20 15 2 30"
27,8,2019,15,15,2,13,"n",0,NA,NA,45,1,2019-08-27,2019-08-27,"15 15 2 13"
27,8,2019,15,15,2,20,"n",0,NA,NA,45,1,2019-08-27,2019-08-27,"15 15 2 20"
12,8,2019,15,25,2,20,"n",0,NA,NA,30,1,2019-08-12,2019-08-12,"15 25 2 20"
12,8,2019,15,25,2,30,"n",0,NA,NA,30,1,2019-08-12,2019-08-12,"15 25 2 30"
28,8,2019,15,15,3,9,"n",0,NA,NA,45,1,2019-08-28,2019-08-28,"15 15 3 9"
28,8,2019,15,15,3,20,"n",0,NA,NA,45,1,2019-08-28,2019-08-28,"15 15 3 20"
13,8,2019,15,25,3,20,"n",0,NA,NA,30,1,2019-08-13,2019-08-13,"15 25 3 20"
13,8,2019,15,25,3,30,"n",0,NA,NA,30,1,2019-08-13,2019-08-13,"15 25 3 30"
14,8,2019,15,20,4,20,"n",0,NA,NA,30,1,2019-08-14,2019-08-14,"15 20 4 20"
14,8,2019,15,20,4,30,"n",0,NA,NA,30,1,2019-08-14,2019-08-14,"15 20 4 30"
30,8,2019,15,15,4,60,"n",0,NA,NA,45,1,2019-08-30,2019-08-30,"15 15 4 60"
15,8,2019,25,20,1,60,"n",0,NA,NA,30,1,2019-08-15,2019-08-15,"25 20 1 60"
15,8,2019,20,20,3,20,"n",0,NA,NA,30,1,2019-08-15,2019-08-15,"20 20 3 20"
30,8,2019,20,15,3,20,"n",0,NA,NA,45,1,2019-08-30,2019-08-30,"20 15 3 20"
30,8,2019,15,15,4,20,"n",0,NA,NA,45,1,2019-08-30,2019-08-30,"15 15 4 20"
15,8,2019,25,20,1,20,"n",0,NA,NA,30,1,2019-08-15,2019-08-15,"25 20 1 20"
30,8,2019,15,15,4,30,"n",0,NA,NA,45,1,2019-08-30,2019-08-30,"15 15 4 30"
15,8,2019,25,20,1,30,"n",0,NA,NA,30,1,2019-08-15,2019-08-15,"25 20 1 30"
16,8,2019,20,25,3,0,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 0"
16,8,2019,20,25,3,6,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 6"
16,8,2019,20,25,3,9,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 9"
16,8,2019,20,25,3,13,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 13"
16,8,2019,25,25,1,20,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"25 25 1 20"
16,8,2019,20,25,3,20,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 20"
16,8,2019,25,25,1,30,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"25 25 1 30"
16,8,2019,20,25,3,30,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 30"
17,8,2019,20,20,4,60,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 60"
17,8,2019,20,20,4,0,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 0"
17,8,2019,20,20,4,6,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 6"
17,8,2019,20,20,4,13,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 13"
17,8,2019,20,20,4,45,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 45"
30,8,2019,25,15,1,9,"n",0,NA,NA,39,1,2019-08-30,2019-08-30,"25 15 1 9"
30,8,2019,25,15,1,30,"n",0,NA,NA,39,1,2019-08-30,2019-08-30,"25 15 1 30"
22,8,2019,25,25,2,60,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 60"
22,8,2019,25,25,2,0,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 0"
22,8,2019,25,25,2,6,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 6"
22,8,2019,25,25,2,9,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 9"
22,8,2019,25,20,2,13,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 20 2 13"
22,8,2019,25,25,2,13,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 13"
22,8,2019,25,20,2,20,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 20 2 20"
22,8,2019,25,25,2,20,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 20"
22,8,2019,25,25,2,30,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 30"
4,8,2019,25,20,3,60,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 60"
28,8,2019,20,15,4,0,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"20 15 4 0"
28,8,2019,25,15,2,0,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"25 15 2 0"
4,8,2019,25,20,3,6,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 6"
28,8,2019,25,15,2,9,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"25 15 2 9"
4,8,2019,25,20,3,9,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 9"
28,8,2019,25,15,2,13,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"25 15 2 13"
4,8,2019,25,20,3,13,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 13"
28,8,2019,20,15,4,20,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"20 15 4 20"
4,8,2019,25,20,3,20,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 20"
4,8,2019,25,20,3,30,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 30"
4,8,2019,25,20,3,45,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 45"
29,8,2019,15,25,5,60,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 60"
26,8,2019,25,25,3,0,"n",0,NA,NA,32,1,2019-08-26,2019-08-26,"25 25 3 0"
29,8,2019,15,25,5,6,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 6"
29,8,2019,15,25,5,9,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 9"
29,8,2019,25,15,3,9,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"25 15 3 9"
29,8,2019,15,25,5,13,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 13"
29,8,2019,25,15,3,13,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"25 15 3 13"
29,8,2019,15,25,5,20,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 20"
29,8,2019,15,25,5,30,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 30"
29,8,2019,15,25,5,45,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 45"
25,8,2019,25,20,4,6,"n",0,NA,NA,30,1,2019-08-25,2019-08-25,"25 20 4 6"
25,8,2019,25,20,4,13,"n",0,NA,NA,30,1,2019-08-25,2019-08-25,"25 20 4 13"
28,8,2019,25,25,4,6,"n",0,NA,NA,30,1,2019-08-28,2019-08-28,"25 25 4 6"
28,8,2019,25,15,4,13,"n",0,NA,NA,30,1,2019-08-28,2019-08-28,"25 15 4 13"
28,8,2019,25,25,4,20,"n",0,NA,NA,30,1,2019-08-28,2019-08-28,"25 25 4 20"
24,8,2019,25,20,5,0,"n",0,NA,NA,20,1,2019-08-24,2019-08-24,"25 20 5 0"
24,8,2019,25,20,5,9,"n",0,NA,NA,20,1,2019-08-24,2019-08-24,"25 20 5 9"
24,8,2019,25,20,5,13,"n",0,NA,NA,20,1,2019-08-24,2019-08-24,"25 20 5 13"
